기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,87008,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,103941,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,93595,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,78939,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,77508,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,86330,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,85852,S,
20201019,20201019,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,80349,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,69659,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,72022,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,60551,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,41239,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,38763,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,35401,S,
20201019,20201019,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,34519,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,30964,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,54433,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,46034,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,48556,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,44839,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,33907,S,
20201019,20201019,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,28845,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16705,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,10110,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9887,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9666,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9666,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,8560,S,
20201019,20201019,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,8421,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,8275,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,9439,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,11748,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,23371,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,27775,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,33517,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,40895,S,
20201019,20201019,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,43148,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,58186,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,53816,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,45713,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,29024,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,17016,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,11889,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,17647,S,
20201019,20201019,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,16654,S,
20201019,20201019,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,15247,S,
20201019,20201019,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,15679,S,
20201019,20201019,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,23288,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,49,서울산 -> 통도사,25504,S,
20201019,20201019,1종,1,소형차,1,001,906,710900,경부선,50,통도사 -> 통도사휴게소,26562,S,
20201019,20201019,1종,1,소형차,1,001,906,710900,경부선,51,통도사휴게소 -> 양산,28745,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,52,양산 -> 양산JC,36911,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,53,양산JC -> 노포JC,28890,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,54,노포JC -> 노포,23044,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,55,노포 -> 노포JC2,20689,S,
20201019,20201019,1종,1,소형차,1,001,906,710500,경부선,56,노포JC2 -> 부산,28630,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,1,서울 -> 신갈JC,2617,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,2,신갈JC -> 수원신갈,3935,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,3,수원신갈 -> 기흥,2891,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,4,기흥 -> 기흥동탄,2593,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,2699,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,6,동탄JC -> 오산,3008,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,7,오산 -> 안성JC,2466,S,
20201019,20201019,2종,2,중형차,2,001,901,210300,경부선,8,안성JC -> 안성,2525,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,9,안성 -> 북천안,2127,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,10,북천안 -> 천안,2246,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,11,천안 -> 천안JC,2093,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,12,천안JC -> 목천,1565,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,13,목천 -> 옥산JC,1427,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,14,옥산JC -> 옥산,1293,S,
20201019,20201019,2종,2,중형차,2,001,903,410100,경부선,15,옥산 -> 청주,1266,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,16,청주 -> 남이JC,1138,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,17,남이JC -> 청주JC,2216,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,18,청주JC -> 남청주,1778,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,19,남청주 -> 신탄진,1872,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,20,신탄진 -> 회덕JC,1619,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,21,회덕JC -> 대전,1097,S,
20201019,20201019,2종,2,중형차,2,001,903,410200,경부선,22,대전 -> 비룡JC,979,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,23,비룡JC -> 옥천,636,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,24,옥천 -> 금강,336,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,25,금강 -> 금강휴게소,339,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,26,금강휴게소 -> 청성JC,327,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,27,청성JC -> 영동,327,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,28,영동 -> 황간,285,S,
20201019,20201019,2종,2,중형차,2,001,903,410500,경부선,29,황간 -> 추풍령,275,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,30,추풍령 -> 김천,287,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,31,김천 -> 동김천,304,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,32,동김천 -> 김천JC,419,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,33,김천JC -> 구미,881,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,34,구미 -> 남구미,992,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,35,남구미 -> 왜관,1209,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,36,왜관 -> 칠곡물류,1661,S,
20201019,20201019,2종,2,중형차,2,001,905,610100,경부선,37,칠곡물류 -> 금호JC,2081,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,38,금호JC -> 북대구,2679,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,39,북대구 -> 도동JC,2765,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,40,도동JC -> 동대구JC,2414,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,41,동대구JC -> 경산,1796,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,42,경산 -> 영천,839,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,43,영천 -> 북안JC,577,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,44,북안JC -> 건천,770,S,
20201019,20201019,2종,2,중형차,2,001,905,610200,경부선,45,건천 -> 경주,723,S,
20201019,20201019,2종,2,중형차,2,001,906,710100,경부선,46,경주 -> 활천,680,S,
20201019,20201019,2종,2,중형차,2,001,906,710100,경부선,47,활천 -> 언양JC,760,S,
20201019,20201019,2종,2,중형차,2,001,906,710100,경부선,48,언양JC -> 서울산,1172,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,49,서울산 -> 통도사,1275,S,
20201019,20201019,2종,2,중형차,2,001,906,710900,경부선,50,통도사 -> 통도사휴게소,1346,S,
20201019,20201019,2종,2,중형차,2,001,906,710900,경부선,51,통도사휴게소 -> 양산,1370,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,52,양산 -> 양산JC,2190,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,53,양산JC -> 노포JC,944,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,54,노포JC -> 노포,753,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,55,노포 -> 노포JC2,656,S,
20201019,20201019,2종,2,중형차,2,001,906,710500,경부선,56,노포JC2 -> 부산,882,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,1,서울 -> 신갈JC,7475,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,2,신갈JC -> 수원신갈,7881,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,3,수원신갈 -> 기흥,6627,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,4,기흥 -> 기흥동탄,6084,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,5339,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,6,동탄JC -> 오산,5464,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,7,오산 -> 안성JC,5150,S,
20201019,20201019,3종,3,대형차,3,001,901,210300,경부선,8,안성JC -> 안성,5135,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,9,안성 -> 북천안,4707,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,10,북천안 -> 천안,5103,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,11,천안 -> 천안JC,4683,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,12,천안JC -> 목천,3325,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,13,목천 -> 옥산JC,3130,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,14,옥산JC -> 옥산,2915,S,
20201019,20201019,3종,3,대형차,3,001,903,410100,경부선,15,옥산 -> 청주,2905,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,16,청주 -> 남이JC,2589,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,17,남이JC -> 청주JC,4351,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,18,청주JC -> 남청주,3191,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,19,남청주 -> 신탄진,3152,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,20,신탄진 -> 회덕JC,2996,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,21,회덕JC -> 대전,1933,S,
20201019,20201019,3종,3,대형차,3,001,903,410200,경부선,22,대전 -> 비룡JC,1652,S,
20201019,20201019,3종,3,대형차,3,001,903,410500,경부선,23,비룡JC -> 옥천,966,S,
20201019,20201019,3종,3,대형차,3,001,903,410500,경부선,24,옥천 -> 금강,661,S,
