기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,84501,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,99314,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,88469,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,73743,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,71329,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,79000,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,78132,S,
20201014,20201014,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,72184,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,61852,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,64700,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,54604,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,37631,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,35352,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,32661,S,
20201014,20201014,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,31804,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,28547,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,50457,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,42492,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,45045,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,41650,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,32679,S,
20201014,20201014,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,27832,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16124,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,9503,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9286,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9020,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9020,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,7881,S,
20201014,20201014,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,7770,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,7650,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,8890,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,11453,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,21982,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,26465,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,32362,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,39755,S,
20201014,20201014,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,42188,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,56872,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,52043,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,44510,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,27940,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,15544,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,10784,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,16227,S,
20201014,20201014,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,15331,S,
20201014,20201014,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,14021,S,
20201014,20201014,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,14532,S,
20201014,20201014,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,22253,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,49,서울산 -> 통도사,24594,S,
20201014,20201014,1종,1,소형차,1,001,906,710900,경부선,50,통도사 -> 통도사휴게소,25783,S,
20201014,20201014,1종,1,소형차,1,001,906,710900,경부선,51,통도사휴게소 -> 양산,28021,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,52,양산 -> 양산JC,36211,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,53,양산JC -> 노포JC,29204,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,54,노포JC -> 노포,23532,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,55,노포 -> 노포JC2,21166,S,
20201014,20201014,1종,1,소형차,1,001,906,710500,경부선,56,노포JC2 -> 부산,29151,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,1,서울 -> 신갈JC,2933,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,2,신갈JC -> 수원신갈,4223,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,3,수원신갈 -> 기흥,3189,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,4,기흥 -> 기흥동탄,2854,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,2967,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,6,동탄JC -> 오산,3213,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,7,오산 -> 안성JC,2603,S,
20201014,20201014,2종,2,중형차,2,001,901,210300,경부선,8,안성JC -> 안성,2628,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,9,안성 -> 북천안,2235,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,10,북천안 -> 천안,2362,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,11,천안 -> 천안JC,2249,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,12,천안JC -> 목천,1693,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,13,목천 -> 옥산JC,1555,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,14,옥산JC -> 옥산,1459,S,
20201014,20201014,2종,2,중형차,2,001,903,410100,경부선,15,옥산 -> 청주,1426,S,
20201014,20201014,2종,2,중형차,2,001,903,410200,경부선,16,청주 -> 남이JC,1286,S,
20201014,20201014,2종,2,중형차,2,001,903,410200,경부선,17,남이JC -> 청주JC,2482,S,
20201014,20201014,2종,2,중형차,2,001,903,410200,경부선,18,청주JC -> 남청주,1949,S,
20201014,20201014,2종,2,중형차,2,001,903,410200,경부선,19,남청주 -> 신탄진,2054,S,
20201014,20201014,2종,2,중형차,2,001,903,410200,경부선,20,신탄진 -> 회덕JC,1774,S,
