기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,83638,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,98836,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,87581,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,73333,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,71398,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,79679,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,78274,S,
20201117,20201117,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,71916,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,62044,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,64892,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,55211,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,38420,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,36394,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,33382,S,
20201117,20201117,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,32461,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,28923,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,51414,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,43292,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,45822,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,42301,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,33103,S,
20201117,20201117,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,27922,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16116,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,9492,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9255,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9005,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9005,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,7896,S,
20201117,20201117,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,7817,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,7725,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,8887,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,11222,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,22490,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,26901,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,32657,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,40094,S,
20201117,20201117,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,42502,S,
20201117,20201117,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,56612,S,
20201117,20201117,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,52207,S,
20201117,20201117,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,45085,S,
