기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,87625,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,103697,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,92103,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,77912,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,76005,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,84141,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,83583,S,
20200914,20200914,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,75161,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,64635,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,66605,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,56041,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,38312,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,36148,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,33251,S,
20200914,20200914,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,32234,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,28786,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,51494,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,43727,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,46156,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,42769,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,32537,S,
20200914,20200914,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,28125,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16603,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,10040,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9728,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9456,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9456,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,8290,S,
20200914,20200914,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,8248,S,
20200914,20200914,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,8111,S,
