기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,83876,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,98019,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,86998,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,72611,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,69767,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,76012,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,76001,S,
20201006,20201006,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,70281,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,59719,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,62695,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,52592,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,36966,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,34751,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,32031,S,
20201006,20201006,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,31170,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,27633,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,48363,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,40622,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,43389,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,40431,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,31891,S,
20201006,20201006,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,27348,S,
20201006,20201006,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,15627,S,
