기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,84383,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,99302,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,91999,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,78100,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,79317,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,91970,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,93622,S,
20201023,20201023,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,91303,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,81249,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,85494,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,75581,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,52422,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,50317,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,48120,S,
20201023,20201023,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,47384,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,43967,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,72611,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,57891,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,60594,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,55883,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,42708,S,
20201023,20201023,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,36918,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,20582,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,13272,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,12946,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,12698,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,12698,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,11515,S,
20201023,20201023,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,11249,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,11094,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,12196,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,14951,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,29783,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,34894,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,42135,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,49552,S,
20201023,20201023,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,51838,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,65629,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,60427,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,51562,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,32001,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,18958,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,13975,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,23788,S,
20201023,20201023,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,22638,S,
20201023,20201023,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,20144,S,
20201023,20201023,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,20722,S,
20201023,20201023,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,29891,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,49,서울산 -> 통도사,32166,S,
20201023,20201023,1종,1,소형차,1,001,906,710900,경부선,50,통도사 -> 통도사휴게소,33431,S,
20201023,20201023,1종,1,소형차,1,001,906,710900,경부선,51,통도사휴게소 -> 양산,35820,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,52,양산 -> 양산JC,43854,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,53,양산JC -> 노포JC,33187,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,54,노포JC -> 노포,26182,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,55,노포 -> 노포JC2,23311,S,
20201023,20201023,1종,1,소형차,1,001,906,710500,경부선,56,노포JC2 -> 부산,32709,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,1,서울 -> 신갈JC,2743,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,2,신갈JC -> 수원신갈,3906,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,3,수원신갈 -> 기흥,2950,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,4,기흥 -> 기흥동탄,2615,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,2746,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,6,동탄JC -> 오산,3102,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,7,오산 -> 안성JC,2515,S,
20201023,20201023,2종,2,중형차,2,001,901,210300,경부선,8,안성JC -> 안성,2584,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,9,안성 -> 북천안,2218,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,10,북천안 -> 천안,2354,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,11,천안 -> 천안JC,2146,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,12,천안JC -> 목천,1621,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,13,목천 -> 옥산JC,1491,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,14,옥산JC -> 옥산,1415,S,
20201023,20201023,2종,2,중형차,2,001,903,410100,경부선,15,옥산 -> 청주,1380,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,16,청주 -> 남이JC,1267,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,17,남이JC -> 청주JC,2372,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,18,청주JC -> 남청주,1866,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,19,남청주 -> 신탄진,1962,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,20,신탄진 -> 회덕JC,1704,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,21,회덕JC -> 대전,1190,S,
20201023,20201023,2종,2,중형차,2,001,903,410200,경부선,22,대전 -> 비룡JC,1075,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,23,비룡JC -> 옥천,678,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,24,옥천 -> 금강,373,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,25,금강 -> 금강휴게소,374,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,26,금강휴게소 -> 청성JC,365,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,27,청성JC -> 영동,365,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,28,영동 -> 황간,323,S,
20201023,20201023,2종,2,중형차,2,001,903,410500,경부선,29,황간 -> 추풍령,311,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,30,추풍령 -> 김천,309,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,31,김천 -> 동김천,342,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,32,동김천 -> 김천JC,469,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,33,김천JC -> 구미,1023,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,34,구미 -> 남구미,1131,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,35,남구미 -> 왜관,1333,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,36,왜관 -> 칠곡물류,1787,S,
20201023,20201023,2종,2,중형차,2,001,905,610100,경부선,37,칠곡물류 -> 금호JC,2183,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,38,금호JC -> 북대구,2797,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,39,북대구 -> 도동JC,2874,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,40,도동JC -> 동대구JC,2512,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,41,동대구JC -> 경산,1819,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,42,경산 -> 영천,824,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,43,영천 -> 북안JC,583,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,44,북안JC -> 건천,824,S,
20201023,20201023,2종,2,중형차,2,001,905,610200,경부선,45,건천 -> 경주,799,S,
20201023,20201023,2종,2,중형차,2,001,906,710100,경부선,46,경주 -> 활천,738,S,
20201023,20201023,2종,2,중형차,2,001,906,710100,경부선,47,활천 -> 언양JC,820,S,
20201023,20201023,2종,2,중형차,2,001,906,710100,경부선,48,언양JC -> 서울산,1238,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,49,서울산 -> 통도사,1354,S,
20201023,20201023,2종,2,중형차,2,001,906,710900,경부선,50,통도사 -> 통도사휴게소,1456,S,
20201023,20201023,2종,2,중형차,2,001,906,710900,경부선,51,통도사휴게소 -> 양산,1481,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,52,양산 -> 양산JC,2291,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,53,양산JC -> 노포JC,1028,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,54,노포JC -> 노포,821,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,55,노포 -> 노포JC2,718,S,
20201023,20201023,2종,2,중형차,2,001,906,710500,경부선,56,노포JC2 -> 부산,951,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,1,서울 -> 신갈JC,7896,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,2,신갈JC -> 수원신갈,8211,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,3,수원신갈 -> 기흥,6932,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,4,기흥 -> 기흥동탄,6387,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,5662,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,6,동탄JC -> 오산,5869,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,7,오산 -> 안성JC,5542,S,
20201023,20201023,3종,3,대형차,3,001,901,210300,경부선,8,안성JC -> 안성,5700,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,9,안성 -> 북천안,5219,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,10,북천안 -> 천안,5674,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,11,천안 -> 천안JC,5182,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,12,천안JC -> 목천,3724,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,13,목천 -> 옥산JC,3547,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,14,옥산JC -> 옥산,3352,S,
20201023,20201023,3종,3,대형차,3,001,903,410100,경부선,15,옥산 -> 청주,3340,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,16,청주 -> 남이JC,3016,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,17,남이JC -> 청주JC,4804,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,18,청주JC -> 남청주,3493,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,19,남청주 -> 신탄진,3466,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,20,신탄진 -> 회덕JC,3266,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,21,회덕JC -> 대전,2182,S,
20201023,20201023,3종,3,대형차,3,001,903,410200,경부선,22,대전 -> 비룡JC,1851,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,23,비룡JC -> 옥천,1106,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,24,옥천 -> 금강,780,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,25,금강 -> 금강휴게소,799,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,26,금강휴게소 -> 청성JC,796,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,27,청성JC -> 영동,796,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,28,영동 -> 황간,749,S,
20201023,20201023,3종,3,대형차,3,001,903,410500,경부선,29,황간 -> 추풍령,744,S,
