기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,86414,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,102079,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,92304,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,78214,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,75648,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,83374,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,82081,S,
20201005,20201005,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,73972,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,62633,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,64656,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,54329,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,37344,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,35350,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,32617,S,
20201005,20201005,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,31649,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,27942,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,48942,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,41351,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,43825,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,40839,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,31454,S,
20201005,20201005,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,27401,S,
20201005,20201005,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16039,S,
20201005,20201005,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,9541,S,
20201005,20201005,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9256,S,
20201005,20201005,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9036,S,
20201005,20201005,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9036,S,
