기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,71480,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,87994,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,77919,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,65783,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,60555,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,67205,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,64968,S,
20201003,20201003,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,59541,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,50819,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,52319,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,45353,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,29075,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,28375,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,26698,S,
20201003,20201003,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,26406,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,24094,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,46047,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,40250,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,40252,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,37009,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,28246,S,
20201003,20201003,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,26011,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,17042,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,12144,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,11697,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,11300,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,11300,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,10546,S,
20201003,20201003,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,10776,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,10783,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,12182,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,14070,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,25959,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,29559,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,33314,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,39665,S,
20201003,20201003,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,40345,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,59953,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,56339,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,46632,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,28192,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,21669,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,18590,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,27461,S,
20201003,20201003,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,26540,S,
20201003,20201003,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,26741,S,
20201003,20201003,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,27105,S,
20201003,20201003,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,34028,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,49,서울산 -> 통도사,37544,S,
20201003,20201003,1종,1,소형차,1,001,906,710900,경부선,50,통도사 -> 통도사휴게소,38357,S,
20201003,20201003,1종,1,소형차,1,001,906,710900,경부선,51,통도사휴게소 -> 양산,41107,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,52,양산 -> 양산JC,44623,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,53,양산JC -> 노포JC,31043,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,54,노포JC -> 노포,23957,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,55,노포 -> 노포JC2,21612,S,
20201003,20201003,1종,1,소형차,1,001,906,710500,경부선,56,노포JC2 -> 부산,30231,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,1,서울 -> 신갈JC,869,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,2,신갈JC -> 수원신갈,1190,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,3,수원신갈 -> 기흥,845,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,4,기흥 -> 기흥동탄,745,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,798,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,6,동탄JC -> 오산,810,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,7,오산 -> 안성JC,496,S,
20201003,20201003,2종,2,중형차,2,001,901,210300,경부선,8,안성JC -> 안성,494,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,9,안성 -> 북천안,372,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,10,북천안 -> 천안,424,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,11,천안 -> 천안JC,409,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,12,천안JC -> 목천,282,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,13,목천 -> 옥산JC,276,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,14,옥산JC -> 옥산,255,S,
20201003,20201003,2종,2,중형차,2,001,903,410100,경부선,15,옥산 -> 청주,243,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,16,청주 -> 남이JC,193,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,17,남이JC -> 청주JC,450,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,18,청주JC -> 남청주,403,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,19,남청주 -> 신탄진,462,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,20,신탄진 -> 회덕JC,411,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,21,회덕JC -> 대전,257,S,
20201003,20201003,2종,2,중형차,2,001,903,410200,경부선,22,대전 -> 비룡JC,166,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,23,비룡JC -> 옥천,82,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,24,옥천 -> 금강,49,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,25,금강 -> 금강휴게소,45,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,26,금강휴게소 -> 청성JC,46,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,27,청성JC -> 영동,46,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,28,영동 -> 황간,40,S,
20201003,20201003,2종,2,중형차,2,001,903,410500,경부선,29,황간 -> 추풍령,42,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,30,추풍령 -> 김천,47,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,31,김천 -> 동김천,70,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,32,동김천 -> 김천JC,104,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,33,김천JC -> 구미,205,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,34,구미 -> 남구미,266,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,35,남구미 -> 왜관,286,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,36,왜관 -> 칠곡물류,456,S,
20201003,20201003,2종,2,중형차,2,001,905,610100,경부선,37,칠곡물류 -> 금호JC,606,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,38,금호JC -> 북대구,702,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,39,북대구 -> 도동JC,690,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,40,도동JC -> 동대구JC,598,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,41,동대구JC -> 경산,457,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,42,경산 -> 영천,164,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,43,영천 -> 북안JC,128,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,44,북안JC -> 건천,147,S,
20201003,20201003,2종,2,중형차,2,001,905,610200,경부선,45,건천 -> 경주,129,S,
20201003,20201003,2종,2,중형차,2,001,906,710100,경부선,46,경주 -> 활천,136,S,
