기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,82385,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,97162,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,84039,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,70078,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,68930,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,79740,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,79851,S,
20200910,20200910,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,73113,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,62993,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,65435,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,55525,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,37868,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,35604,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,32668,S,
20200910,20200910,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,31834,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,28562,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,50484,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,42090,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,44510,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,41177,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,32133,S,
20200910,20200910,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,28096,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16439,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,9690,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9383,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9068,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9068,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,7928,S,
20200910,20200910,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,7688,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,7550,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,8681,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,11049,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,21841,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,26382,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,32150,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,39409,S,
20200910,20200910,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,41746,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,55944,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,51366,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,43665,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,26956,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,15448,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,10628,S,
20200910,20200910,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,16012,S,
