기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,82637,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,97674,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,84969,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,71289,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,70149,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,78918,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,79122,S,
20200922,20200922,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,72463,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,61589,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,64578,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,54990,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,38733,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,36634,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,33759,S,
20200922,20200922,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,32850,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,29299,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,51526,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,43529,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,46272,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,42733,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,33084,S,
20200922,20200922,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,28313,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,16366,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,9632,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,9407,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,9095,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,9095,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,7892,S,
20200922,20200922,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,7691,S,
20200922,20200922,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,7568,S,
