기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,90843,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,107204,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,97736,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,83544,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,82650,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,92425,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,94305,S,
20200918,20200918,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,89064,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,79200,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,83320,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,73153,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,49441,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,47417,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,45087,S,
20200918,20200918,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,44372,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,40753,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,69013,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,55608,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,58169,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,53609,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,41830,S,
20200918,20200918,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,36792,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,20984,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,13434,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,13050,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,12717,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,12717,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,11402,S,
20200918,20200918,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,11091,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,10886,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,11888,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,14523,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,29144,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,33921,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,41019,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,48516,S,
20200918,20200918,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,50922,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,64936,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,59432,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,50391,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,30373,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,17887,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,13011,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,20997,S,
20200918,20200918,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,19951,S,
20200918,20200918,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,18126,S,
20200918,20200918,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,18624,S,
20200918,20200918,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,26936,S,
