기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,89152,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,105019,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,94388,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,79769,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,77419,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,85815,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,85580,S,
20200921,20200921,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,78428,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,67361,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,69542,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,59155,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,41311,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,38766,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,35705,S,
20200921,20200921,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,34664,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,30718,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,53553,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,45578,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,48131,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,44249,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,33684,S,
20200921,20200921,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,29327,S,
20200921,20200921,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,17186,S,
20200921,20200921,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,10368,S,
