기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,76049,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,91047,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,80531,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,67135,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,64519,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,71552,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,70905,S,
20201119,20201119,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,66570,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,57574,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,59983,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,50810,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,35982,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,34129,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,31983,S,
20201119,20201119,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,31096,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,27974,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,48823,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,40860,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,43378,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,39979,S,
20201119,20201119,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,31100,S,
