기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,1,서울 -> 신갈JC,85862,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,2,신갈JC -> 수원신갈,103401,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,3,수원신갈 -> 기흥,93730,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,4,기흥 -> 기흥동탄,79552,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,76719,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,6,동탄JC -> 오산,84047,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,7,오산 -> 안성JC,83348,S,
20200905,20200905,1종,1,소형차,1,001,901,210300,경부선,8,안성JC -> 안성,76854,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,9,안성 -> 북천안,69203,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,10,북천안 -> 천안,71201,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,11,천안 -> 천안JC,62743,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,12,천안JC -> 목천,41261,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,13,목천 -> 옥산JC,40046,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,14,옥산JC -> 옥산,37830,S,
20200905,20200905,1종,1,소형차,1,001,903,410100,경부선,15,옥산 -> 청주,37338,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,16,청주 -> 남이JC,34465,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,17,남이JC -> 청주JC,59766,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,18,청주JC -> 남청주,48801,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,19,남청주 -> 신탄진,51078,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,20,신탄진 -> 회덕JC,48108,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,21,회덕JC -> 대전,38156,S,
20200905,20200905,1종,1,소형차,1,001,903,410200,경부선,22,대전 -> 비룡JC,35164,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,23,비룡JC -> 옥천,20512,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,24,옥천 -> 금강,13321,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,25,금강 -> 금강휴게소,12649,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,26,금강휴게소 -> 청성JC,12121,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,27,청성JC -> 영동,12121,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,28,영동 -> 황간,10701,S,
20200905,20200905,1종,1,소형차,1,001,903,410500,경부선,29,황간 -> 추풍령,10207,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,30,추풍령 -> 김천,9983,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,31,김천 -> 동김천,10735,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,32,동김천 -> 김천JC,12960,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,33,김천JC -> 구미,25291,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,34,구미 -> 남구미,30323,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,35,남구미 -> 왜관,35556,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,36,왜관 -> 칠곡물류,42607,S,
20200905,20200905,1종,1,소형차,1,001,905,610100,경부선,37,칠곡물류 -> 금호JC,44076,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,38,금호JC -> 북대구,60781,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,39,북대구 -> 도동JC,56688,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,40,도동JC -> 동대구JC,46169,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,41,동대구JC -> 경산,27735,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,42,경산 -> 영천,19231,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,43,영천 -> 북안JC,15042,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,44,북안JC -> 건천,21518,S,
20200905,20200905,1종,1,소형차,1,001,905,610200,경부선,45,건천 -> 경주,20246,S,
20200905,20200905,1종,1,소형차,1,001,906,710100,경부선,46,경주 -> 활천,17727,S,
20200905,20200905,1종,1,소형차,1,001,906,710100,경부선,47,활천 -> 언양JC,18139,S,
20200905,20200905,1종,1,소형차,1,001,906,710100,경부선,48,언양JC -> 서울산,25472,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,49,서울산 -> 통도사,28158,S,
20200905,20200905,1종,1,소형차,1,001,906,710900,경부선,50,통도사 -> 통도사휴게소,29013,S,
20200905,20200905,1종,1,소형차,1,001,906,710900,경부선,51,통도사휴게소 -> 양산,31076,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,52,양산 -> 양산JC,35739,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,53,양산JC -> 노포JC,27542,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,54,노포JC -> 노포,21875,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,55,노포 -> 노포JC2,19802,S,
20200905,20200905,1종,1,소형차,1,001,906,710500,경부선,56,노포JC2 -> 부산,27987,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,1,서울 -> 신갈JC,1814,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,2,신갈JC -> 수원신갈,2441,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,3,수원신갈 -> 기흥,1785,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,4,기흥 -> 기흥동탄,1573,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,1631,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,6,동탄JC -> 오산,1706,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,7,오산 -> 안성JC,1260,S,
20200905,20200905,2종,2,중형차,2,001,901,210300,경부선,8,안성JC -> 안성,1200,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,9,안성 -> 북천안,938,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,10,북천안 -> 천안,1021,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,11,천안 -> 천안JC,908,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,12,천안JC -> 목천,665,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,13,목천 -> 옥산JC,615,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,14,옥산JC -> 옥산,578,S,
20200905,20200905,2종,2,중형차,2,001,903,410100,경부선,15,옥산 -> 청주,561,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,16,청주 -> 남이JC,492,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,17,남이JC -> 청주JC,1062,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,18,청주JC -> 남청주,888,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,19,남청주 -> 신탄진,991,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,20,신탄진 -> 회덕JC,875,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,21,회덕JC -> 대전,624,S,
20200905,20200905,2종,2,중형차,2,001,903,410200,경부선,22,대전 -> 비룡JC,521,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,23,비룡JC -> 옥천,323,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,24,옥천 -> 금강,172,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,25,금강 -> 금강휴게소,174,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,26,금강휴게소 -> 청성JC,171,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,27,청성JC -> 영동,171,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,28,영동 -> 황간,153,S,
20200905,20200905,2종,2,중형차,2,001,903,410500,경부선,29,황간 -> 추풍령,165,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,30,추풍령 -> 김천,162,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,31,김천 -> 동김천,193,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,32,동김천 -> 김천JC,268,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,33,김천JC -> 구미,506,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,34,구미 -> 남구미,612,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,35,남구미 -> 왜관,703,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,36,왜관 -> 칠곡물류,1008,S,
20200905,20200905,2종,2,중형차,2,001,905,610100,경부선,37,칠곡물류 -> 금호JC,1283,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,38,금호JC -> 북대구,1689,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,39,북대구 -> 도동JC,1680,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,40,도동JC -> 동대구JC,1415,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,41,동대구JC -> 경산,1031,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,42,경산 -> 영천,485,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,43,영천 -> 북안JC,332,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,44,북안JC -> 건천,436,S,
20200905,20200905,2종,2,중형차,2,001,905,610200,경부선,45,건천 -> 경주,393,S,
20200905,20200905,2종,2,중형차,2,001,906,710100,경부선,46,경주 -> 활천,350,S,
20200905,20200905,2종,2,중형차,2,001,906,710100,경부선,47,활천 -> 언양JC,408,S,
20200905,20200905,2종,2,중형차,2,001,906,710100,경부선,48,언양JC -> 서울산,666,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,49,서울산 -> 통도사,767,S,
20200905,20200905,2종,2,중형차,2,001,906,710900,경부선,50,통도사 -> 통도사휴게소,816,S,
20200905,20200905,2종,2,중형차,2,001,906,710900,경부선,51,통도사휴게소 -> 양산,831,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,52,양산 -> 양산JC,1428,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,53,양산JC -> 노포JC,760,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,54,노포JC -> 노포,627,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,55,노포 -> 노포JC2,564,S,
20200905,20200905,2종,2,중형차,2,001,906,710500,경부선,56,노포JC2 -> 부산,688,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,1,서울 -> 신갈JC,5567,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,2,신갈JC -> 수원신갈,5595,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,3,수원신갈 -> 기흥,4666,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,4,기흥 -> 기흥동탄,4397,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,5,기흥동탄 -> 동탄JC,4072,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,6,동탄JC -> 오산,4092,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,7,오산 -> 안성JC,3737,S,
20200905,20200905,3종,3,대형차,3,001,901,210300,경부선,8,안성JC -> 안성,3726,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,9,안성 -> 북천안,3387,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,10,북천안 -> 천안,3552,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,11,천안 -> 천안JC,3223,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,12,천안JC -> 목천,2125,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,13,목천 -> 옥산JC,2069,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,14,옥산JC -> 옥산,1950,S,
20200905,20200905,3종,3,대형차,3,001,903,410100,경부선,15,옥산 -> 청주,1946,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,16,청주 -> 남이JC,1682,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,17,남이JC -> 청주JC,2680,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,18,청주JC -> 남청주,2041,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,19,남청주 -> 신탄진,2049,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,20,신탄진 -> 회덕JC,1932,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,21,회덕JC -> 대전,1306,S,
20200905,20200905,3종,3,대형차,3,001,903,410200,경부선,22,대전 -> 비룡JC,1029,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,23,비룡JC -> 옥천,534,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,24,옥천 -> 금강,402,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,25,금강 -> 금강휴게소,400,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,26,금강휴게소 -> 청성JC,397,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,27,청성JC -> 영동,397,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,28,영동 -> 황간,385,S,
20200905,20200905,3종,3,대형차,3,001,903,410500,경부선,29,황간 -> 추풍령,394,S,
20200905,20200905,3종,3,대형차,3,001,905,610100,경부선,30,추풍령 -> 김천,394,S,
20200905,20200905,3종,3,대형차,3,001,905,610100,경부선,31,김천 -> 동김천,388,S,
